"store_id","review_1","review_2","review_3","rating_1","rating_2","rating_3","food_desert"
"gK4thfhrfzaYB1zkjfZWkQ","This is my go to for CV food. They always have a variety of options and the food isn't saturated in salt. If you need some quick, affordable and home cooked...","Love, Love, Looove this little hole in the wall!! One of the best places in Brockton to get the traditional cape Verden home cook food!!!
Parking can be...","I'm Dominican from Boston and let me tell you this food is bomb.com..My capeverdian friend put me on to this spot and it's my go to when I want island food...",4,5,4,1
"CIH5mZhTgd-nWQtKmAL3qw","I stop by every few weeks- when it's been a long day & I don't feel like cooking! Grab a container and pick what you want from the buffet line- wait till...","Horrible customer service  from the lady in the front counter every time. She is rude and obnoxious.","Solid, quick Brazilian meal. Friendly service. Great flan!",5,1,4,1
"u9o07tPg8ZfLeD59_MSUAQ","I live in town, but looks like I will need to go to Baraboo.  It's a constant problem with the baggers at this store.  It shows that they have had no...","Been shopping here for years as I try and stay local (ie avoid Walmart). Good selection, prices are meh, and produce is a mixed bag. However they do not...","The store is quite large and offers a wide variety of good items, a nice deli, a pharmacy and floral department.  That said, despite a worldwide pandemic...",2,1,2,1
"i5AxtsKG-sNdq6iA-Pik5w","Whenever we are in town to visit relatives we usually stop at Piggly Wiggly to pick up some groceries or sometimes to have a fruit basket made up as a gift....",NA,NA,5,NA,NA,1
"LHJVDXEq8TRQVzWrKLPZlg","Extremely friendly with women working at the register. Clean bathrooms. Maple syrup. Good donuts. Premium bacon. Cherry sprite. Excellent but small...",NA,NA,5,NA,NA,1
"R0Wnr7la21rUhE59z0y5nw","Older building, Not overly huge like recwntly built Walmart Supercenters. Cleaner than many. Friendlier staff than most. Bathrooms were messy but not dirty....","During the pandemic  many employees wore. Their mask below their nose or their chin . When I complained to supervisor he said he couldnt do anything about...","I am so disappointed with the glasses I purchased from this vision center. The were sent back once because the eye width was wrong. When I returned a week...",4,1,1,1
"HDKkHIwKY9FUapIn3BSn8g","This place has everything! Pretty sure I even saw a t-bone in the freezer ha! 
Nice little coffee section: espresso maker, iced coffee machine, standard...",NA,NA,5,NA,NA,1
"A_gVcawbdGYU1jyUY_YDEA","Very good service as they acknowledge you when you enter the business.Very clean and neat and organized.","There aren't many health food stores in our area so it's nice to find a good one. Granted, the prices are a little steep but they do sell quality products....","If you thrive to live a healthy lifestyle, you will love venturing into this little alternative grocer. They have a variety of options from homemade foods...",4,4,4,1
"tDxkN6p5aTbbAx0tEdckug","Every time I go in there they're extremely rude. The only reason I continued to go back is because of how good the food is BUT....after Today I will never...","The best place around to get a hoagie worth every penny ! Hard to find a good tuna hoagie around here but there the best by far always nice people working...","Fantastic! These subs are yummy! Generous portions! Soft bread! I love the fact they open at 7am, how convenient! Prices are decent too! The ladies behind...",1,5,5,1
"fQixVK0uar3ArJtNeug8nQ","I started going here after Shop Rite on Morrell/ Frankford declined to give me the free turkey a day late despite spending hundreds there each week for...","Cashier had me waiting while she wipes everything down after the customer before me which didn't really bother me. I didn't have my Giant card on me and...","I like going to Giant for their prices and selections. This store is a little bigger than Shop Rite and Acme so the aisles aren't as crowded. I also like to...",5,2,2,1
"JZwWXlBq_sfrn_CuBcojhw","I can't believe I've never reviewed these guys. I have been coming here once every two weeks since the last 3 years. Plenty of good stock of indian...","Patel Brothers is a family owned small chain of Indian grocery stores in New Jersey and Pennsylvania.  The operation in Bensalem, PA, on Street Road doesn't...","Patel Brothers is a family owned grocery chain. Its a great place to get hard-to-find international stuff. Wholefoods has started keeping some of Indian...",5,4,5,1
"_HszLv9iG-jRCXmFsSRBSw","I've read many of the reviews here but we are happy customers!

We've been customers of Passanante's for over 25 years!!! They reached out to us shortly...","Two stars because dammit, the burger was really good. 

Recently my family has prioritized reducing our grocery bill while also prioritizing hormone free...","I used to work their they sell a freezer that you can 
buy at any appliance store for $600. They get $3200 also they  give you no prices an the food is ok ....",4,2,1,1
"HIAJ2mnlm_pP38_8GbgQ5g","This Hmart is conveniently located - right by the crossroads and across the intersection from the bubble tea shop. It was easy to find parking as the lot...","Love the food here. To order takeout the number is: (215) 946-2804

They sometimes close early.","Really enjoyed shopping here today. The store is clean and has a wide selection. Of course some of the items are not in English so I avoided those, but...",5,5,5,1
"uh3O1DS1AOLDBmdlm9uBpQ","Tacos pastor were just like what i am used to in DF Mexico.  I wanted to order 3 more.  Truly a hole in the wall that gets pretty busy at lunch.  Excellent!!","Authentic food delivered out of a hole in the wall location. Mexican street food done fast. Does not disappoint.","Truly authentic Mexican food in Bristol PA. This place is so easy to miss, as it's in the back of a small Mexican grocery store. As you pass through the...",5,4,5,1
"qJJuVp85PZzwtjEBeNNSKw","For a town this impoverished and odd, this isn't a bad grocery store. Very basic stuff but a decent selection. Certainly a step up from Bi-Rites (where...","We were camping in town and needed a few items. We didn't have many shopping choices and ends up here. I will say they had a decent selection of food. Some...",NA,3,2,NA,1
"8UN5k8UOIjy7fAfBSeZ_RA","My family loves shopping at dollar general we are all big fans it seems like Dollar General is almost like the new Kroger. And what I mean by that is that...",NA,NA,4,NA,NA,1
"q9gnRtYFjzxQLPeZN1oURA","I've not been to very many Dollar General stores, but this one is actually very very nice. Lots of produce and a big selection of frozen food and...","I enjoy shopping here, but there's one employee there who is very rude. She has short brown, almost black, hair and glasses. If I ask her where something...",NA,5,1,NA,1
"ZXsY-shImTHB57uEL6reyw","We had grabbed lunch in Park City and needed to reload on some basics before heading to our cabin out towards Kyrock. Yelp was low on possibilities - only...","It was good on the basics. The meat was OK. Not a wide variety of anything. Nothing vegan","Kind of a bulk grocery store plus some typical produce - nothing exotic or organic but if you're in town for camping in the park, you can live without cage...",4,3,3,1
"4UHwKkD5XWnDGSGLVS-W6Q","This place is Amazing!!  We stumbled across it while visiting Mammoth Cave National Park. They sell dry goods at a fraction of the cost of a typical grocery...",NA,NA,5,NA,NA,1
